reviewerId,merge_id,tags,atmosphere_id
110863593324325837446,608490730760836400,friends,23
E2FECA5EBC5226D510BCC082671A9A34,809462122392499700,tasting menu,26
379B058522691F1E1A771F3E700F50C4,821800350088074900,welcoming,11
108605519138940484091,868843285783124e3,attentive,6
2512320A1026C06836ACEC26BFC5F15B,883805560569739800,tasting menu,26
BdYPc-MOmkwYjjersFiTIQ,1074928613153881500,gluten free,30
57E238DF2A65E41FEAE915F197F449F9,1110443490258369300,nicely decorated,28
107170937251766006353,1301642772078627300,attentive,6
115282227957271706244,1333222425788711700,elegant,5
106561630661354902886,1502406821994751e3,welcoming,11
104372872513497247518,1502406821994751e3,attentive,6
0AA1762225013E6D43DE6FA5794B0D76,1614425382840886e3,tasting menu,26
114291716633099788140,1796778450343398e3,welcoming,11
100102877103052081574,2208368030910592300,casual,1
3241EEC9E8E136F186C46A34F8C74453,2248675680238980600,casual,1
115773185487787591514,2341035507905595e3,quiet,12
105863475793546996248,2392603828748993500,attentive,6
8298764CA70D9B0523ACB42149A40780,2425444334817744e3,welcoming,11
B9E8A3BBA1081BC471224165E13FEB9B,2661303049323547600,friends,23
07181CABAFF95D635A5861BB17A26EE9,2746312070592788500,welcoming,11
109648792426223860616,2772498498412056e3,relaxed,2
109648792426223860616,2772498498412056e3,romantic,3
0567DD26CEB3E2780DDB43B84961AFC2,2858694498006908e3,kids,25
VmV-fBhLSYNnPtTLKVIO4w,2890775539568293e3,attentive,6
104251657428826995155,2901652346231380500,stylish,20
181C36963C0C0827E57EC0A5172C3C98,3064022965530012700,vegan,21
65A9CE8CBDE374419B3028F10B60286F,3115144723175448600,stylish,20
C2736485465223891FDF9B4814C71990,3186407933278475e3,tasting menu,26
502E7D0012C31934E2DB24CD517C6018,3190592251464434700,vegan,21
502E7D0012C31934E2DB24CD517C6018,3190592251464434700,vegan,21
F0D0C3A988A137C8D0B6E8812F022343,321665445235811e4,family,24
94D0D2C8B43AB471D1616FAFA4BF09EC,3241157493418659e3,tasting menu,26
115987859446798110600,3387058813872934e3,attentive,6
111847718454208944864,3600751760153327600,modern,19
67626F809BBE2198F1968D64677A6BFA,3600751760153327600,gluten free,30
1D154144F37F7687B6AD3347E4CD9378,3600751760153327600,gluten free,30
p2IGr8QW4YokENX_BxgHaw,3911081479961289700,noisy,15
111010610737247957830,4041093050657842e3,tasting menu,26
Gl9XFtwFgIifENxZKqRSfA,4441279015453025e3,party,27
108327722739021515722,4576335018106171400,attentive,6
110734937792441229260,4652786751642454e3,attentive,6
109092866460789534999,4971191942430216e3,tasting menu,26
116211322806382536333,5138772789683755e3,family,24
111343271789262513742,5195942236299637e3,attentive,6
633B6D0C6E87B22B8BCD6322AC53D5EF,5722772033988647e3,quiet,12
CF1295487EB7EDE7244FEF624D40AEE6,572325307617682e4,friends,23
9EA87412D0145F47661F77D2FFD04FDF,6225004564511807e3,welcoming,11
96CB077A7574C40857184DCC0927D787,6300271329276407e3,original,8
38173952FEC653716E9E12044D4E83B7,6393507037301714e3,party,27
F05E5E499197ED7A71819F6532E5703E,6522841349610931e3,kids,25
B9AC693CD296BBD86AB47E7E806A0B2F,6707395082893701e3,original,8
3169864763377C3638DDFFEDD8079C11,6958433423450862e3,gluten free,30
104670869767479494897,7353769509294404e3,family,24
MC0T4llCaAWsFWKnkYT-bw,768514709619434e4,welcoming,11
D8C8FF0D3BFE0A8E3B2EA8788CCEB082,8236302536905262e3,modern,19
D0A25FC555C18DA17B744D376027897E,8241890292284835e3,friends,23
A84C7D6C642BBB6711FBCEE5178CD15F,8442061985427532e3,relaxed,2
A81C4D1E54D875425D0EC5406F76A467,8676164160175657e3,vegan,21
2F65697A12EAF964AAB31F09B79EB3F3,9403419818342128e3,tasting menu,26
2F65697A12EAF964AAB31F09B79EB3F3,9403419818342128e3,elegant,5
DE9C95CEEBC2C36EBA3FAEC484370B20,9411867588496669e3,vegan,21
DE9C95CEEBC2C36EBA3FAEC484370B20,9411867588496669e3,vegetarian option,29
DE9C95CEEBC2C36EBA3FAEC484370B20,9411867588496669e3,vegan,21
DE9C95CEEBC2C36EBA3FAEC484370B20,9411867588496669e3,vegan,21
8FCDD25F0BDA38BEC527589EB50BCAD0,9524959285937189e3,welcoming,11
C7BE74E0BF608AC5BCE229DD66AA8025,9833219823576703e3,gourmet,16
47D072DB3CFC5F9F9B3D0EE5A8CD203A,9865121918457393e3,welcoming,11
55C83B3CBAC74E37C305B78FD1E5819E,9941751519878463e3,family,24
112322538615178993777,10145244416962406e3,welcoming,11
4NMJ9gIHOsCRUb5_uVK4fQ,10217269203692243e3,friends,23
GQ_7lMhHeR9w2mjMtYJRTQ,10353351662804406e3,party,27
106749914067746994797,1046463236752695e4,attentive,6
A99F4224AE3791C9241E239DF470FF9D,10660948658036177e3,relaxed,2
108580816893042499891,10706659237825667e3,gourmet,16
BA67342DE0B2ACFAB1FBD4AFF3089AF1,10740946090591265e3,quiet,12
4FF3520F9487F177F1B93C67742C84A9,10932713663001102e3,family,24
4753C4390D041980BE6C8A913F8A9A8D,11188729076635079e3,kids,25
4753C4390D041980BE6C8A913F8A9A8D,11188729076635079e3,welcoming,11
5184EA2C89EA135048D3E2F9482CD264,1132914856125271e4,tasting menu,26
110273701773811921166,11337842983017857e3,family,24
106357216062249853679,11391150820889805e3,welcoming,11
100311186390877227658,11429045506678913e3,quiet,12
110678546925888210541,11429045506678913e3,family,24
108110005724065824174,11429045506678913e3,original,8
7w_0X2QGuLiDWpB02l_N_A,11475478972569709e3,gluten free,30
7w_0X2QGuLiDWpB02l_N_A,11475478972569709e3,vegan,21
42354D9559C402540B893A168D35F7D3,11504947836773706e3,welcoming,11
114403087500711297398,11668731150760088e3,attentive,6
7464EE0BC0DFC55596F4A3678870094C,11742054857045703e3,relaxed,2
113509335844977726716,12086641216486582e3,family,24
103553704853598959197,12175264932565131e3,attentive,6
115101844814279074872,1217957829286418e4,attentive,6
112713511882669827890,1217957829286418e4,family,24
E39CBD752CB187459A425F966D4777A9,1223166645975556e4,party,27
178B643EEF88D9D005F785DE27329C05,12285142790023698e3,friends,23
DEF4AF6FF91C83A058F48D3A077ACD89,12287977327490673e3,noisy,15
45940B8D6A5704E9BA2DA25D2AF9349A,12311413925825081e3,party,27
9C0EB8048337FCBEDAC97D2543191711,1261923150493784e4,casual,1
104880028598933440621,12757496490756155e3,friends,23
101253346206316991221,1291506854623071e4,live music,22
E5ccoYFc2Ka7edoPmvo_Xg,13082985133694966e3,vegetarian option,29
BBE510B0E2A02C1ADA6E818AF464DBA9,132438757167884e5,vegan,21
103518885905008762176,133382223358617e5,quiet,12
104847519542397215374,13562164793404144e3,tasting menu,26
100671954052237767377,13562164793404144e3,tasting menu,26
111588874056601722021,13562164793404144e3,tasting menu,26
CD29DB3963C6BF2811B3AF766E25F9A4,13728361711912704e3,stylish,20
B603321804CD7F4435B67F61C5AF061B,14264599519929825e3,welcoming,11
EFB0E6DE32135AAFAE15C954B40008F6,14496140915959058e3,friends,23
ED2573F2DD02C72305C0F5330ADE4B27,14543118558481981e3,party,27
608C39BA7CDDDFD3EF715C35E3D104A9,14659641174712338e3,gluten free,30
103894257687365030367,14694457148592036e3,welcoming,11
C490F844637AE059E8FFD85661792A50,14860449343257457e3,modern,19
C490F844637AE059E8FFD85661792A50,14860449343257457e3,relaxed,2
E35DB5899433394C2DE437F4EFFC1D8B,15150917150503424e3,tasting menu,26
114309083998738156344,15318730456897628e3,vegan,21
B270F5A98627356CB161DD2CEE7BE7D7,15318730456897628e3,vegan,21
104978864802533889154,15609057269763164e3,attentive,6
B265AB842D93C06CFBE8BFC725F43DA4,16256305728829524e3,vegan,21
06987853584B5A0B8F076792DD942031,16435171432250534e3,tasting menu,26
A28C38B41193F07AB9AC2ED7D2973041,16948752766239726e3,vegetarian option,29
103834119219032901243,18389642022585186e3,vegan,21
103834119219032901243,18389642022585186e3,vegan,21
118084514900508820586,223214590542580030,family,24
ObveGavajatd7kv2KLQoKA,267507417379114900,quiet,12
102232039195495808826,377171090460949760,attentive,6
107170937251766006353,657437461245799700,attentive,6
ffK5hzKxeX3udKcSy2RSOg,1116150921025838100,kids,25
C42850439F169807FAEEC89313B5B3A8,1204451111739815e3,party,27
101443078785027191528,1307544809438044400,quiet,12
173128FA921F265ADC4F1E2473880BFD,1323515628732963e3,gluten free,30
AE892055E548E150AB5EF9588E15909F,1421434345647005400,friends,23
216CEDDEE95BCF0F61DBA0E73E8C1AE4,1529586775828569e3,kids,25
103563516743949012748,1549226809595793700,gourmet,16
112832585566827206897,1617555623202013200,welcoming,11
112832585566827206897,1617555623202013200,family,24
103142484275953387533,1715798322244018200,vegan,21
103142484275953387533,1715798322244018200,vegan,21
4AB8475B32F03B9B83B5841F36B37134,1782072966437465e3,casual,1
0299F1E22AF91A5F51E2EBE1E7D93858,1782072966437465e3,tasting menu,26
8DD1A477BE77EF46D51B721A53DD5859,1782072966437465e3,tasting menu,26
100306645059038003273,1812848607407385e3,family,24
105397131220494521581,1875238971259665700,tasting menu,26
102936821665239141928,2047455672320389600,tasting menu,26
102936821665239141928,2047455672320389600,tasting menu,26
107796668848687160637,2129187107677867500,attentive,6
109193985530163921246,2129187107677867500,welcoming,11
384CC0248B749A5EA72D0CE87DB10C76,2280193968430214100,relaxed,2
113610407093207388281,2439455034259584500,tasting menu,26
113610407093207388281,2439455034259584500,tasting menu,26
7378E03BF94B7ED88354394E8F6477F7,266487809577687e4,pricey,4
114963472376774971939,2772498498412056e3,quiet,12
107546338787676419857,2774509754918441500,tasting menu,26
117210559489240050758,2774509754918441500,tasting menu,26
cDs2X7Z26yCMteh0frIu7Q,2883752717395670500,tasting menu,26
112910551043358728951,2991809753783809e3,attentive,6
SlRcMjBzawXD-wLpvbBd-Q,3010520598037628e3,nicely decorated,28
SlRcMjBzawXD-wLpvbBd-Q,3010520598037628e3,vegan,21
FB3E02506C27A974135545F8FF4688CC,3064022965530012700,vegan,21
E6C52F25BB31EE2EFB2DFC5E3BB4CB64,3066651140436829e3,romantic,3
107676869973530665365,3094436557539689e3,elegant,5
BA61523E24DDEDF26556DD44D2424E29,3146911369494091e3,family,24
3F783D45E55C215321FBA5BAEE7B5407,3186407933278475e3,tasting menu,26
FB44E3596D8E1CF6347D73BE8CC60EF6,3448021354656885e3,family,24
109257874351268700483,3600751760153327600,vegan,21
113952355388828076860,3600751760153327600,vegan,21
113952355388828076860,3600751760153327600,vegan,21
113952355388828076860,3600751760153327600,vegan,21
112912053060592533257,3600751760153327600,vegan,21
112912053060592533257,3600751760153327600,vegan,21
0E03940D38D0C37AC5E5DDE79AC4B6FE,3600751760153327600,gluten free,30
0E03940D38D0C37AC5E5DDE79AC4B6FE,3600751760153327600,vegan,21
AE7A932A576901D7428C0B3C38E9D97B,369030610092873e4,friends,23
77CD7496F52063E076797E2883C8D877,3925172042357467e3,vegan,21
8C1C40783CC48BB19BC8907EA2ECE8F5,3953926380055931400,vegan,21
8C1C40783CC48BB19BC8907EA2ECE8F5,3953926380055931400,vegan,21
0A83348E723DE39735B5E39B405DCFF3,4024081624452805e3,vegan,21
116686707620703248108,4159597097869921300,attentive,6
108423076247497027176,4159597097869921300,original,8
104208124569324271239,4184637869028996e3,vegan,21
104208124569324271239,4184637869028996e3,vegan,21
eQuizB3nEc2EsZUjFlrexw,4284961223112722400,party,27
AF3D081CBE54BF439BE08D6B0AC53D05,4380793288949218e3,stylish,20
112594936610405977128,445281913808282e4,tasting menu,26
112594936610405977128,445281913808282e4,tasting menu,26
108265937369632352660,4576335018106171400,attentive,6
111156341078463120617,4576335018106171400,vegan,21
111156341078463120617,4576335018106171400,vegan,21
102530836146079158439,4594633073452879e3,attentive,6
4F75FC2C54F54A350645507FEFA6AEC7,4649727708288897e3,party,27
01ED95813CD7980891830831ED399538,4652786751642454e3,relaxed,2
LHchQZ-ygVGVxiqiXtcHdQ,502930942967572e4,family,24
5772F8D3224FB9C17B08D9519BDB04E7,5220826676956366e3,romantic,3
117820624234274162672,524336686864131e4,vegan,21
117820624234274162672,524336686864131e4,vegan,21
51BAEF02B7B503E48FE622476A0222B3,5447930418398711e3,family,24
51BAEF02B7B503E48FE622476A0222B3,5447930418398711e3,kids,25
106149573153231658872,5532419398051873e3,attentive,6
8C4E18D83C60D405FF4CD7BA29BA6608,5605579247000729e3,modern,19
C8C614FB99241103E2B63FAFFEA7CEC1,5679350108257501e3,gluten free,30
C9E0ECBF6063D67273666966646E99E8,5679476552482189e3,original,8
CD3C77516F623CF7150996B1D77B5669,6276746229819936e3,casual,1
5635B9C137125691049965C8D041229F,6370080553954378e3,attentive,6
107426795488910787071,6462990620087357e3,attentive,6
8CAC27B66D0C1F7FF66804116B699085,6523150652044791e3,elegant,5
54E7F7B9B8B87E587225EE677A38D226,7012008676909421e3,party,27
B3AEDC0ECAB517136745BF302CC6B141,7077460856892052e3,modern,19
113512514971162286928,7221233496190652e3,attentive,6
113512514971162286928,7221233496190652e3,welcoming,11
EE3AE61CE8E1E65E58F4FFBEEDE0F7AA,7676482796797398e3,vegan,21
3944F9196DFBABB4A75A2A7C3B8D3E5B,8099021569355182e3,family,24
B1D0F0CEF375675A167E3E9E36EB085A,8099021569355182e3,original,8
77020AA48B519AD0EDDE86F952CC6619,8290880429618719e3,tasting menu,26
B603905713672B92EAC4419AD2F4F0EB,8415114190347767e3,vegan,21
36D0668EBC4AB143C70FF673CD19194E,8575600807339559e3,stylish,20
4A3B921BC0AC4E081613B54590D2F150,8630887425198035e3,pricey,4
84821564087B173750FC608197912AB8,8676164160175657e3,vegan,21
84821564087B173750FC608197912AB8,8676164160175657e3,vegan,21
7EVsupIaYa9Cmfo4jJoTmA,8685625797346413e3,party,27
819D5A5302B167F3E8071CFA8999C968,871553771032069e4,vegan,21
819D5A5302B167F3E8071CFA8999C968,871553771032069e4,vegan,21
8FC18B793EE216DE7CC72808FF433A11,8881360170221136e3,friends,23
79911B56A2C398DC7EB0BED24A9B5014,9132029642238074e3,pricey,4
61979FA504694D8557E36D0C80B7D357,9153495070810782e3,modern,19
A04382FAFBCA1593CAC389615858C941,9476818592599835e3,vegan,21
117947521029375696491,9549511765567902e3,live music,22
115509406179561640219,962072458353428e4,attentive,6
106454835620587398218,10001586827552582e3,attentive,6
114774618283802805997,10001586827552582e3,tasting menu,26
114774618283802805997,10001586827552582e3,original,8
C06069A9847E0CC56BC56EB5AB272D89,10353351662804406e3,crowdy,14
4KhvoYfCneaQ6kqHCYt3Aw,10353351662804406e3,family,24
111588874056601722021,10603253371679685e3,tasting menu,26
FCHWcRIYX7eikA-A12v3OQ,10728822643708125e3,casual,1
1094FF1091F1CC93EAB05A33A1720E57,1107874201930583e4,casual,1
112322518796194323203,11113079739335135e3,beautiful view,9
112322518796194323203,11113079739335135e3,beautiful views,10
6AD5A5B42E9287AFF9949EF211CFCE40,1132914856125271e4,friends,23
6AD5A5B42E9287AFF9949EF211CFCE40,1132914856125271e4,attentive,6
106935603335546456442,11368257517498724e3,party,27
110071310035885015177,11368257517498724e3,tasting menu,26
116088947781769322289,11583292549218922e3,family,24
111333267683397117504,11670278529392198e3,tasting menu,26
110318463770041677965,12156710557929296e3,attentive,6
9906D2E5DE104BAFC5C3CD35E346E50A,12757496490756155e3,attentive,6
110451612652527445150,12879381531439993e3,family,24
5DE2A8588583C14E721DD0A8BE590142,1326166106286767e4,casual,1
103072255777144013191,13267845521823631e3,original,8
108987473149828918220,133382223358617e5,tasting menu,26
106078521806150062168,133382223358617e5,tasting menu,26
106078521806150062168,133382223358617e5,original,8
51B2DE78B9563DDB8F2136FA12A5BB4A,13451477188179413e3,welcoming,11
100505331343894982845,1357034928267448e4,family,24
111837055925867828342,13658969200472777e3,attentive,6
348D735E45D5543F55D355CE9FAC7595,13764901566036961e3,vegan,21
348D735E45D5543F55D355CE9FAC7595,13764901566036961e3,vegan,21
108869059032745860653,1395623775114408e4,vegan,21
108869059032745860653,1395623775114408e4,vegan,21
105080353548149063383,1420519338362146e4,welcoming,11
0D9B83911141B405F32E3FA2BCDD1F30,1460055700124425e4,friends,23
ECCF4DA74548DF5EF894ED96689524EC,14659641174712338e3,gluten free,30
6498E799FA606636A18F42D905E475E5,14895914558742333e3,vegan,21
6498E799FA606636A18F42D905E475E5,14895914558742333e3,vegan,21
6498E799FA606636A18F42D905E475E5,14895914558742333e3,vegan,21
B3E80B71711056D3232814439EC01669,14958866456168182e3,vegan,21
B3E80B71711056D3232814439EC01669,14958866456168182e3,vegan,21
3C219C244C217715F47EB5CE488C8745,1556260179352828e4,quiet,12
4742E9E3C1BCED42E85F087937463EE5,1556684320935376e4,original,8
102088822183486443533,16049895726947295e3,tasting menu,26
101549543278262492803,16180001866939396e3,tasting menu,26
101549543278262492803,16180001866939396e3,tasting menu,26
DC4A6A61AB86C551DA41BFF64CCCB611,16460270234305712e3,welcoming,11
106936081478533639290,16640792474937799e3,relaxed,2
1AD692456D2B6BFB5ECCC8923894CD8C,16640792474937799e3,family,24
1AD692456D2B6BFB5ECCC8923894CD8C,16640792474937799e3,friends,23
B45E86AE5B3D3795F82A7D9CDCF186F2,16642736848662243e3,gluten free,30
4B2081F3715A0C797E343E81A833F910,16955697667469244e3,stylish,20
4850A46C2EA305A719DB3CF5D3EF1288,17325783008687155e3,welcoming,11
B2C2B1093A2F764B96B8F658B2BDAF5A,1.7337840357263999e+019,vegan,21
EF136364751DB9B7D3DF3A5CAF240FA6,17364042551457767e3,family,24
EF136364751DB9B7D3DF3A5CAF240FA6,17364042551457767e3,friends,23
8DE8302C84C6C6CD71CEE505FAAD1721,1768549945445859e4,original,8
8DE8302C84C6C6CD71CEE505FAAD1721,1768549945445859e4,friends,23
809DE1D55DB562FDBC34D185DF03489D,18162568554947457e3,relaxed,2
26CFABB41CCB5B9475783509C547969E,18375536665429486e3,tasting menu,26
97B057C155F5A89DE1BEE28E281DF0ED,18404156509499425e3,vegan,21
114114413842440481855,267538369935421630,tasting menu,26
103512585829972251715,377171090460949760,family,24
103512585829972251715,377171090460949760,friends,23
JQqDszH48IntUt5oXfxT0Q,717974709877983900,kids,25
103535876835788773060,728137613149311900,attentive,6
4F953F359B72C2ED21227FDBBE4A996B,752710541165137300,family,24
516AC502EE94273EE9AC1D05360CEA64,764646227740239600,attentive,6
E24AF47B97F32080B61362F64BD14412,790582098308430600,relaxed,2
113006379837321524273,1333222425788711700,elegant,5
113006379837321524273,1333222425788711700,quiet,12
0B55941B6F4BE50AB7459DF0BFF53206,1570004829886956500,welcoming,11
110907834943639693996,1715798322244018200,vegan,21
110907834943639693996,1715798322244018200,vegan,21
114661983545319857538,1715798322244018200,vegan,21
114661983545319857538,1715798322244018200,vegan,21
103263333263527557324,1812848607407385e3,attentive,6
101503535375420727760,1927986903336981800,attentive,6
100327299071980707652,1927986903336981800,attentive,6
46F5FCB47A0C284EDC08C356BB461E94,1927986903336981800,friends,23
86669233B35CBC71DFB02A18BF913C18,1993361318765687e3,vegan,21
103279616148057986170,2218121424849386e3,family,24
111636348975522236912,2274160388176131600,family,24
3814A893E4466C737F67124889A9A010,2280193968430214100,gluten free,30
432F7FCFC354D07BB9EA6DDD05C9AE87,2530700187078890500,party,27
7D7B42DE0401E2DB179FFAE132AFD597,2658207740063425e3,vegan,21
230C8D89DDD102C638E46039211E026C,2658207740063425e3,vegan,21
9CB9FA09C83F6FBE67D930D364ADEBE2,2883752717395670500,tasting menu,26
Mh5LSi7m2dmi7RJak1rMzw,2990921892026935300,tasting menu,26
103183952447643895305,2991809753783809e3,attentive,6
117005486472471091524,3069810519949379e3,gourmet,16
80284C4B4C4A09EC3621408DEB31B6BC,3156567826334997500,family,24
785943B0DEF129950CC8777DE28EB0FB,3239545034840527e3,michelin star,17
785943B0DEF129950CC8777DE28EB0FB,3239545034840527e3,tasting menu,26
01F798AF98927712D58C074B3FE0558D,3239545034840527e3,tasting menu,26
3bbSSHLRzcwEZnAvFfNKRw,3292315603162941400,party,27
29A74396FD3DFA4EBEDAC1F138C46FE6,3358274679535481e3,vegan,21
C671FA868752EA82FAA99B37F75D4AFC,3432943263578198e3,welcoming,11
6C31A15DE70FE3F3D751A60062A71589,3432943263578198e3,friends,23
oxW15AmYoNNELq11b9-K5Q,3581630705297017e3,vegan,21
oxW15AmYoNNELq11b9-K5Q,3581630705297017e3,vegan,21
a5ZOKZuN3uk5R-5hnaN5tg,3581630705297017e3,modern,19
104701767584762639673,3627615967297717e3,live music,22
4FB4D541FAE711A971339610C3F11BFB,3662869186100142e3,vegetarian option,29
0250789176CC7A4D5114622EEF85F2B9,3662869186100142e3,relaxed,2
DD34D3694DEB05DCF394E37829F13434,3882315735753209e3,vegan,21
FEFAD9D0CE1A7BF3F8FBDD77099F2796,3925172042357467e3,vegan,21
FEFAD9D0CE1A7BF3F8FBDD77099F2796,3925172042357467e3,vegan,21
C8A0EF20CB760BD307C3AE6E58B67FEA,3953926380055931400,vegan,21
C8A0EF20CB760BD307C3AE6E58B67FEA,3953926380055931400,vegan,21
AB9130194AC1637CF6AAB396F30E7869,3953926380055931400,vegan,21
AB9130194AC1637CF6AAB396F30E7869,3953926380055931400,vegan,21
110248932843515567345,4041093050657842e3,attentive,6
100D7354B1375C1F0E62729B1869B0FB,4131995039523416e3,modern,19
111465728867560904693,4147283271984732700,welcoming,11
114407553276602843453,4159597097869921300,original,8
100023433587394267184,4184637869028996e3,vegan,21
9473473182922CD4949791DDFC2F67A1,4421849723265939500,original,8
108967004355299944984,4576335018106171400,vegan,21
107998263873133134475,4576335018106171400,vegan,21
107998263873133134475,4576335018106171400,vegan,21
115760785723231161620,4581711276113694e3,vegan,21
115760785723231161620,4581711276113694e3,vegan,21
106681893624948768754,4581711276113694e3,tasting menu,26
110077767027424693206,469422375181143e4,attentive,6
B813FE4780ED84FFFF45DF24D8FA46F1,4899266168369878e3,attentive,6
106365374016345680573,5195942236299637e3,attentive,6
54C1FA3AAE45CD8DF938BE3C58926176,5250357385206665e3,elegant,5
1925453808269C776DE6B3770D32F548,5282408362475563e3,family,24
272393A29A7F60E396675E73E93CB121,5329171699144947e3,tasting menu,26
392AEACC4556F3EC431DF6A51CB4BF7D,5855306067276526e3,welcoming,11
104062867189900830087,6156102901408289e3,attentive,6
992520DE8308DFB9369A091B60F08EE0,6225004564511807e3,welcoming,11
992520DE8308DFB9369A091B60F08EE0,6225004564511807e3,friends,23
7F58EB2C6C0E59B6299FF4CE5810A0EB,6225004564511807e3,stylish,20
CC1E68A9A1A8E021C399B5B111BEACCA,6759034250337985e3,tasting menu,26
100641146851038135162,6767548344098302e3,family,24
108947745410347995265,6767548344098302e3,pricey,4
D09A3DB61696D88D64872FDEBA53E16C,7189632004259545e3,relaxed,2
B08A336B6B43FC3468B2C57F8169F7E5,7676482796797398e3,vegan,21
C4275D466A7F2E60ABC787F6776A6654,768101364913047e4,relaxed,2
827C9F3EF475F5CB7BF981CA405C7E75,8099021569355182e3,kids,25
9FAF543852AC247EB2FC5C02CFEC406D,8125281197704686e3,vegan,21
9FAF543852AC247EB2FC5C02CFEC406D,8125281197704686e3,vegetarian option,29
9FAF543852AC247EB2FC5C02CFEC406D,8125281197704686e3,vegan,21
9FAF543852AC247EB2FC5C02CFEC406D,8125281197704686e3,vegan,21
CCF53AB84532858398BCD6E6B863D40F,8326056321816351e3,quiet,12
EAB1CB096A9723EC0C4932F14817A68E,8499266861897934e3,family,24
103757660335046568432,8605959584296316e3,vegan,21
03DDA64FC769165FA2B45C6872BAA2B9,8676164160175657e3,vegan,21
5040F23DBB80AC4CD09DE9D5C94069D6,8676164160175657e3,vegan,21
5040F23DBB80AC4CD09DE9D5C94069D6,8676164160175657e3,relaxed,2
5040F23DBB80AC4CD09DE9D5C94069D6,8676164160175657e3,vegan,21
FE69F3A95B478BA5105E5A2FEB3ABBCD,8676164160175657e3,vegan,21
FE69F3A95B478BA5105E5A2FEB3ABBCD,8676164160175657e3,vegan,21
7303E6263770932C7154BA8A146F94C4,8676164160175657e3,vegan,21
7303E6263770932C7154BA8A146F94C4,8676164160175657e3,live music,22
7303E6263770932C7154BA8A146F94C4,8676164160175657e3,vegan,21
9C8B2B0BDDDAC575C27EBBEB84774172,8676164160175657e3,vegan,21
9C8B2B0BDDDAC575C27EBBEB84774172,8676164160175657e3,vegan,21
rdap2qB9nLIg2odteSL-3g,8685625797346413e3,kids,25
13B2AB996749E4F085B4616026BAC4BE,8881360170221136e3,original,8
C6288DF21BFD818686B0A12A87BB7F89,8972898520981059e3,vegan,21
C6288DF21BFD818686B0A12A87BB7F89,8972898520981059e3,vegan,21
7BBD24C575268717806560198CA791D4,9153495070810782e3,modern,19
9482D8D96EF818156DF2DC0D4A2DDF0B,9153495070810782e3,kids,25
Gtll7rok-4xIZAPxX20Jgw,915641645656127e4,friends,23
4DF1849A94ABF31F45C1B14C0999D239,9282739262104785e3,welcoming,11
97192AA780271AC8374BF6DDAA54E569,9380909121715874e3,friends,23
C30B201D3AAB3E94501A356BCF8C0D9E,9411867588496669e3,welcoming,11
52E4EB83A4A6BED2D207E9C08B8AB014,9601759448946788e3,casual,1
F85EFF2B0C685173010F2EF94268A73A,9833219823576703e3,vegan,21
F85EFF2B0C685173010F2EF94268A73A,9833219823576703e3,vegan,21
pr3jxD_xdf8UHrqv7-3TaQ,10353351662804406e3,welcoming,11
107723615737363508163,10969843541385703e3,quiet,12
65E1A067E661F79FDB745CDA00B860D6,11475478972569709e3,gluten free,30
752CE2EDB5212332A23409DD58DE956E,11475478972569709e3,gluten free,30
110853776949770258549,11563085212737247e3,tasting menu,26
110853776949770258549,11563085212737247e3,tasting menu,26
101366146687213176968,11583292549218922e3,attentive,6
5DFD012B4C9F9EC3BD89AF5393BA8F27,11802452709585046e3,relaxed,2
546605F5AE859A003611057D70CED637,11870530312303522e3,kids,25
112344752057242571379,12050260881492982e3,nicely decorated,28
112162505126178385271,1217957829286418e4,family,24
2E1EC7B595D02EF6272EC0DDA0F7A42A,12224401739574841e3,tasting menu,26
2E1EC7B595D02EF6272EC0DDA0F7A42A,12224401739574841e3,tasting menu,26
C7C0DE8843AEA9946CA380BF2136B070,12328456624959205e3,party,27
116762106384361457597,12757496490756155e3,attentive,6
107554645048980851988,12827454169843116e3,tasting menu,26
107554645048980851988,12827454169843116e3,tasting menu,26
F0C3E8018A223A2654D86675B02AFE96,12893853877240404e3,welcoming,11
AE41B7946570831D9C83F4F16125FD5B,12893853877240404e3,attentive,6
AE8CE2CB42C6920B7A066A9C0527FBAC,12903421216736584e3,pricey,4
042A5E59DAE64E8ED8C91DA4B38CD260,133382223358617e5,modern,19
100092014738394386456,1334647351759802e4,welcoming,11
CA0F373CB2DBE46924CEDD7B6BB0DFBB,13545471817364947e3,romantic,3
114576793395390478363,13594559663509918e3,friends,23
86B4F6942EE7E401960A6C92C5A7A09D,13594559663509918e3,family,24
108566160817194400175,1361401354801201e4,attentive,6
C99DC2E4139D5FFB85DF2A245DA4342C,13905820315919473e3,original,8
6431FB4A724C7BF2C12C9AF4A2ED7946,13905820315919473e3,romantic,3
DC4AB1EA12ECD484E5CDB17A935C3D70,1395623775114408e4,stylish,20
110168386139451259413,14156695847421884e3,attentive,6
741C5E7863A9FBC14B91C645C304BE55,1420519338362146e4,elegant,5
108321626395317429857,14386701048320807e3,attentive,6
103114326341428517356,14386701048320807e3,attentive,6
101961053266657306303,14694457148592036e3,quiet,12
105503594312327073425,14694457148592036e3,vegan,21
105503594312327073425,14694457148592036e3,vegan,21
14782FF88D79D0769BFB777FD08AA202,14906159667842906e3,gluten free,30
79D78858672385E53E7A24F562ED0A96,14937912160211665e3,romantic,3
EDCF2D4D7A91438779AA56FFE7906A74,15053607332181891e3,original,8
0C3F2DFCFC79E4D5986A2BA8E77E2AF2,15070676966517879e3,friends,23
